gene_id,gene_symbol,half_life_h,cell_line,source,gencode_gene_id,gencode_transcript_id,gencode_gene_symbol,mapping_method
RPL21,RPL21,2.38995121585937,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL22,RPL22,5.05183715202609,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL22L1,RPL22L1,1.08504901413992,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL23,RPL23,8.76377944637572,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL23A,RPL23A,7.02025863283715,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL23AP42,RPL23AP42,5.04783100949626,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL24,RPL24,12.2531540571058,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL27,RPL27,13.3242658508723,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL27A,RPL27A,4.25438343868277,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL28,RPL28,7.36693495864419,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL29,RPL29,6.84085672752737,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL3,RPL3,8.10010830075175,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL30,RPL30,10.6056457520026,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL31,RPL31,10.9824494251073,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL32,RPL32,8.63266285014106,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL34,RPL34,8.21659374722652,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL35,RPL35,10.4884729388764,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL35A,RPL35A,10.3977465199349,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL36,RPL36,10.3488823041312,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL36AL,RPL36AL,3.83662642916917,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL37,RPL37,7.3441402885134,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL37A,RPL37A,6.94516260636946,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL38,RPL38,9.0710629573417,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL39,RPL39,6.14293269831023,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL4,RPL4,12.6755573002255,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL41,RPL41,12.0036940857923,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL5,RPL5,11.3565533963277,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL6,RPL6,6.81449015072051,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL6P27,RPL6P27,10.4007887357612,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL7,RPL7,9.19758157364619,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL7A,RPL7A,9.84618498509212,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL7L1,RPL7L1,2.35014252761544,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL8,RPL8,9.49685209184288,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPL9,RPL9,5.18541606149017,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPLP0,RPLP0,9.99593869357075,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPLP1,RPLP1,14.6985239843126,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPLP2,RPLP2,8.70731353002596,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPN1,RPN1,5.42882053609637,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPN2,RPN2,6.99915949372669,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPP25,RPP25,0.863170272605336,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPP38,RPP38,0.282895544183811,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPPH1,RPPH1,9.32066765498752,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPRD1A,RPRD1A,2.61750089767946,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPRD1B,RPRD1B,0.622592621705474,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPRD2,RPRD2,0.408796401478498,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS11,RPS11,17.1903664254118,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS12,RPS12,9.13316074173172,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS13,RPS13,12.3233757001226,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS14,RPS14,6.87645989952133,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS15,RPS15,8.8875621196091,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS15A,RPS15A,9.36864742479695,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS16,RPS16,13.1989539754176,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS17,RPS17,14.4179880191712,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS18,RPS18,14.1860486410627,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS19,RPS19,5.79240716265654,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS19BP1,RPS19BP1,4.03053971193856,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS2,RPS2,10.0053083554656,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS20,RPS20,8.79110511151479,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS21,RPS21,13.8039057444971,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS23,RPS23,8.14285546494491,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS23P8,RPS23P8,8.36680169443797,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS24,RPS24,6.93886174547197,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS25,RPS25,14.4018627853525,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS26,RPS26,5.07203874087819,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS27,RPS27,9.89840249250237,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS27A,RPS27A,11.5412103394098,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS29,RPS29,6.11769147962848,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS2P5,RPS2P5,8.68100438115385,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS3,RPS3,10.7360156324584,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS3A,RPS3A,10.2371994074589,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS4X,RPS4X,10.0480354110241,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS5,RPS5,9.09544383059988,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS6,RPS6,11.5804409001936,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS6KA1,RPS6KA1,2.30667820324249,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS6KA3,RPS6KA3,4.30063285425645,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS6KB1,RPS6KB1,1.3563360562319,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS6KC1,RPS6KC1,0.84403346814126,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS7,RPS7,10.2090782782556,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS8,RPS8,13.2454989955996,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPS9,RPS9,4.12415518371424,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPSA,RPSA,6.43141630401738,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPTOR,RPTOR,0.942535610981418,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPUSD1,RPUSD1,1.5488154451056,K562,Schofield2018_TimeLapseseq,,,,unmapped
RPUSD4,RPUSD4,1.95938559759836,K562,Schofield2018_TimeLapseseq,,,,unmapped
RRAS2,RRAS2,1.27380453866621,K562,Schofield2018_TimeLapseseq,,,,unmapped
RRBP1,RRBP1,2.4980344853911,K562,Schofield2018_TimeLapseseq,,,,unmapped
RREB1,RREB1,0.586882687854302,K562,Schofield2018_TimeLapseseq,,,,unmapped
RRM1,RRM1,8.43607576753138,K562,Schofield2018_TimeLapseseq,,,,unmapped
RRM2,RRM2,1.60302136274501,K562,Schofield2018_TimeLapseseq,,,,unmapped
RRN3,RRN3,0.454347174231539,K562,Schofield2018_TimeLapseseq,,,,unmapped
RRP1,RRP1,1.91970780533998,K562,Schofield2018_TimeLapseseq,,,,unmapped
RRP12,RRP12,3.18480137385276,K562,Schofield2018_TimeLapseseq,,,,unmapped
RRP15,RRP15,2.03764142342302,K562,Schofield2018_TimeLapseseq,,,,unmapped
RRP1B,RRP1B,2.21288750874321,K562,Schofield2018_TimeLapseseq,,,,unmapped
RRP36,RRP36,1.84868886727535,K562,Schofield2018_TimeLapseseq,,,,unmapped
RRP7A,RRP7A,2.08711808321411,K562,Schofield2018_TimeLapseseq,,,,unmapped
RRP7BP,RRP7BP,0.978288715558218,K562,Schofield2018_TimeLapseseq,ENSG00000291035.1,ENST00000357802.7,RRP7BP,symbol_exact
RRP8,RRP8,0.540129436709312,K562,Schofield2018_TimeLapseseq,,,,unmapped
RRS1,RRS1,0.430820256482844,K562,Schofield2018_TimeLapseseq,,,,unmapped
RSBN1,RSBN1,0.357514719981878,K562,Schofield2018_TimeLapseseq,,,,unmapped
RSBN1L,RSBN1L,0.485752455738358,K562,Schofield2018_TimeLapseseq,,,,unmapped
RSF1,RSF1,0.737827878046138,K562,Schofield2018_TimeLapseseq,,,,unmapped
RSL1D1,RSL1D1,2.46455144690164,K562,Schofield2018_TimeLapseseq,,,,unmapped
RSL24D1,RSL24D1,3.88707866447499,K562,Schofield2018_TimeLapseseq,,,,unmapped
RSPRY1,RSPRY1,0.857627825654697,K562,Schofield2018_TimeLapseseq,,,,unmapped
RSRC1,RSRC1,4.92020836577534,K562,Schofield2018_TimeLapseseq,,,,unmapped
RSRC2,RSRC2,0.370593191519302,K562,Schofield2018_TimeLapseseq,,,,unmapped
RSRP1,RSRP1,0.394109072949961,K562,Schofield2018_TimeLapseseq,,,,unmapped
RTCA,RTCA,4.43333747974411,K562,Schofield2018_TimeLapseseq,,,,unmapped
RTCB,RTCB,5.18907881544896,K562,Schofield2018_TimeLapseseq,,,,unmapped
RTF1,RTF1,1.98085375750938,K562,Schofield2018_TimeLapseseq,,,,unmapped
RTFDC1,RTFDC1,4.11571102837296,K562,Schofield2018_TimeLapseseq,,,,unmapped
RTN3,RTN3,7.0274895154568,K562,Schofield2018_TimeLapseseq,,,,unmapped
RTN4,RTN4,3.54685598766913,K562,Schofield2018_TimeLapseseq,,,,unmapped
RTTN,RTTN,0.84490072837703,K562,Schofield2018_TimeLapseseq,,,,unmapped
RUBCN,RUBCN,1.44733390877244,K562,Schofield2018_TimeLapseseq,,,,unmapped
RUNDC1,RUNDC1,0.483075957441826,K562,Schofield2018_TimeLapseseq,,,,unmapped
RUNX1,RUNX1,0.466313052996335,K562,Schofield2018_TimeLapseseq,,,,unmapped
RUSC2,RUSC2,0.426253249438126,K562,Schofield2018_TimeLapseseq,,,,unmapped
RUVBL1,RUVBL1,4.22738408226206,K562,Schofield2018_TimeLapseseq,,,,unmapped
RUVBL2,RUVBL2,6.93062745746571,K562,Schofield2018_TimeLapseseq,,,,unmapped
RXRA,RXRA,1.06474114561675,K562,Schofield2018_TimeLapseseq,,,,unmapped
RYBP,RYBP,0.359535316901701,K562,Schofield2018_TimeLapseseq,,,,unmapped
S100A11,S100A11,5.40145053601119,K562,Schofield2018_TimeLapseseq,,,,unmapped
S100PBP,S100PBP,0.574405264691012,K562,Schofield2018_TimeLapseseq,,,,unmapped
SACM1L,SACM1L,2.47003153677244,K562,Schofield2018_TimeLapseseq,,,,unmapped
SACS,SACS,1.21064974520593,K562,Schofield2018_TimeLapseseq,,,,unmapped
SAE1,SAE1,5.22230049621955,K562,Schofield2018_TimeLapseseq,,,,unmapped
SAFB,SAFB,2.29282015959682,K562,Schofield2018_TimeLapseseq,,,,unmapped
SAFB2,SAFB2,2.33931793544634,K562,Schofield2018_TimeLapseseq,,,,unmapped
SALL2,SALL2,0.36872616407504,K562,Schofield2018_TimeLapseseq,,,,unmapped
SAMD1,SAMD1,4.45770613865375,K562,Schofield2018_TimeLapseseq,,,,unmapped
SAMD4A,SAMD4A,0.6042295895389,K562,Schofield2018_TimeLapseseq,,,,unmapped
SAMD4B,SAMD4B,1.50583776484697,K562,Schofield2018_TimeLapseseq,,,,unmapped
SAMD8,SAMD8,0.358400040781609,K562,Schofield2018_TimeLapseseq,,,,unmapped
SAMSN1,SAMSN1,0.371625792926845,K562,Schofield2018_TimeLapseseq,,,,unmapped
SAP130,SAP130,0.94992502159185,K562,Schofield2018_TimeLapseseq,,,,unmapped
SAP18,SAP18,4.1122879338456,K562,Schofield2018_TimeLapseseq,,,,unmapped
SAP30BP,SAP30BP,0.933700775385408,K562,Schofield2018_TimeLapseseq,,,,unmapped
SAPCD2,SAPCD2,3.7345554422336,K562,Schofield2018_TimeLapseseq,,,,unmapped
SAR1A,SAR1A,2.02849015685618,K562,Schofield2018_TimeLapseseq,,,,unmapped
SAR1B,SAR1B,1.20943241288981,K562,Schofield2018_TimeLapseseq,,,,unmapped
SARS,SARS,4.42842905889683,K562,Schofield2018_TimeLapseseq,,,,unmapped
SART1,SART1,3.01226871542625,K562,Schofield2018_TimeLapseseq,,,,unmapped
SART3,SART3,1.04139858577155,K562,Schofield2018_TimeLapseseq,,,,unmapped
SATB2,SATB2,0.546779882878231,K562,Schofield2018_TimeLapseseq,,,,unmapped
SBDS,SBDS,2.21097787030194,K562,Schofield2018_TimeLapseseq,,,,unmapped
SBF1,SBF1,3.71072640051661,K562,Schofield2018_TimeLapseseq,,,,unmapped
SBNO1,SBNO1,1.7557470165682,K562,Schofield2018_TimeLapseseq,,,,unmapped
SBNO2,SBNO2,0.549783463704559,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCAF1,SCAF1,1.54306819051188,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCAF11,SCAF11,1.55756202479613,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCAF4,SCAF4,0.463881002540427,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCAF8,SCAF8,0.482184691383054,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCAI,SCAI,0.933366803613998,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCAMP2,SCAMP2,1.49221691194801,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCAMP3,SCAMP3,4.26744847129959,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCAP,SCAP,2.64866872723539,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCARB1,SCARB1,2.48668226089,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCARNA2,SCARNA2,4.48458497042368,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCD,SCD,4.0593720380522,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCFD1,SCFD1,4.04972248887049,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCFD2,SCFD2,2.32038629754299,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCG3,SCG3,9.06555319626326,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCLT1,SCLT1,1.47561632992151,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCMH1,SCMH1,2.08433559286425,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCML2,SCML2,1.51977475144345,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCO1,SCO1,1.51567630303775,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCRIB,SCRIB,3.67149017553512,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCYL1,SCYL1,2.03772673348339,K562,Schofield2018_TimeLapseseq,,,,unmapped
SCYL2,SCYL2,3.22502951238745,K562,Schofield2018_TimeLapseseq,,,,unmapped
SDAD1,SDAD1,2.13486114130232,K562,Schofield2018_TimeLapseseq,,,,unmapped
SDC3,SDC3,2.78724369367627,K562,Schofield2018_TimeLapseseq,,,,unmapped
SDCBP,SDCBP,3.39507225497714,K562,Schofield2018_TimeLapseseq,,,,unmapped
SDCCAG3,SDCCAG3,1.9683713480671,K562,Schofield2018_TimeLapseseq,,,,unmapped
SDCCAG8,SDCCAG8,2.02555310145914,K562,Schofield2018_TimeLapseseq,,,,unmapped
SDE2,SDE2,0.384121666302195,K562,Schofield2018_TimeLapseseq,,,,unmapped
SDF2L1,SDF2L1,2.68928033157133,K562,Schofield2018_TimeLapseseq,,,,unmapped
SDF4,SDF4,3.37212462683609,K562,Schofield2018_TimeLapseseq,,,,unmapped
SDHA,SDHA,2.93152245597581,K562,Schofield2018_TimeLapseseq,,,,unmapped
SDHAP1,SDHAP1,0.430000039053441,K562,Schofield2018_TimeLapseseq,ENSG00000290763.1,ENST00000427149.5,SDHAP1,symbol_exact
SDHB,SDHB,4.85728291173677,K562,Schofield2018_TimeLapseseq,,,,unmapped
SDHC,SDHC,4.20748616908986,K562,Schofield2018_TimeLapseseq,,,,unmapped
SDHD,SDHD,2.89253754356979,K562,Schofield2018_TimeLapseseq,,,,unmapped
SDPR,SDPR,0.929138824303978,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC11A,SEC11A,5.12317186030569,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC13,SEC13,5.05625314100259,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC14L1,SEC14L1,1.09485745671928,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC16A,SEC16A,1.06564983159898,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC22B,SEC22B,2.70319662229868,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC22C,SEC22C,1.14702096534462,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC23B,SEC23B,1.91672996249816,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC23IP,SEC23IP,1.38237374304273,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC24A,SEC24A,1.08527968816938,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC24B,SEC24B,0.590641066287836,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC24C,SEC24C,4.18130818290569,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC24D,SEC24D,1.4243029685376,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC31A,SEC31A,4.92590092862145,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC61A1,SEC61A1,3.34666713906883,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC62,SEC62,2.02561650798846,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEC63,SEC63,3.73286260017083,K562,Schofield2018_TimeLapseseq,,,,unmapped
SECISBP2L,SECISBP2L,0.411781951245898,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEH1L,SEH1L,4.12365040757674,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEL1L3,SEL1L3,1.757532413546,K562,Schofield2018_TimeLapseseq,,,,unmapped
SELENOI,SELENOI,1.33252345548415,K562,Schofield2018_TimeLapseseq,,,,unmapped
SELENOO,SELENOO,1.08809489187182,K562,Schofield2018_TimeLapseseq,,,,unmapped
SELENOS,SELENOS,1.54324827833088,K562,Schofield2018_TimeLapseseq,,,,unmapped
SELENOT,SELENOT,1.37964380911967,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEM1,SEM1,5.92926964302138,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEMA4B,SEMA4B,0.411063126225786,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEMA4C,SEMA4C,0.394211831845484,K562,Schofield2018_TimeLapseseq,,,,unmapped
SENP1,SENP1,1.3048808137355,K562,Schofield2018_TimeLapseseq,,,,unmapped
SENP2,SENP2,3.8483692752977,K562,Schofield2018_TimeLapseseq,,,,unmapped
SENP5,SENP5,0.871006014903188,K562,Schofield2018_TimeLapseseq,,,,unmapped
SENP6,SENP6,1.3430701623825,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEPHS1,SEPHS1,4.10211717149408,K562,Schofield2018_TimeLapseseq,,,,unmapped
SEPHS2,SEPHS2,0.631735373609474,K562,Schofield2018_TimeLapseseq,,,,unmapped
2017-09-11 00:00:00,2017-09-11 00:00:00,6.69688102601744,K562,Schofield2018_TimeLapseseq,,,,unmapped
2017-09-02 00:00:00,2017-09-02 00:00:00,6.89479867632111,K562,Schofield2018_TimeLapseseq,,,,unmapped
2017-09-05 00:00:00,2017-09-05 00:00:00,1.97421866529299,K562,Schofield2018_TimeLapseseq,,,,unmapped
2017-09-06 00:00:00,2017-09-06 00:00:00,5.59249916374884,K562,Schofield2018_TimeLapseseq,,,,unmapped
2017-09-07 00:00:00,2017-09-07 00:00:00,5.63141878092223,K562,Schofield2018_TimeLapseseq,,,,unmapped
2017-09-08 00:00:00,2017-09-08 00:00:00,8.11167517312764,K562,Schofield2018_TimeLapseseq,,,,unmapped
2017-09-09 00:00:00,2017-09-09 00:00:00,3.57292190468107,K562,Schofield2018_TimeLapseseq,,,,unmapped
SERBP1,SERBP1,5.28054460450754,K562,Schofield2018_TimeLapseseq,,,,unmapped
SERF2,SERF2,8.58318231161581,K562,Schofield2018_TimeLapseseq,,,,unmapped
SERINC1,SERINC1,2.11495610003336,K562,Schofield2018_TimeLapseseq,,,,unmapped
SERINC3,SERINC3,3.96240042689895,K562,Schofield2018_TimeLapseseq,,,,unmapped
SERP1,SERP1,4.02700819464822,K562,Schofield2018_TimeLapseseq,,,,unmapped
SERPINB6,SERPINB6,5.0704476892426,K562,Schofield2018_TimeLapseseq,,,,unmapped
SERPINB9,SERPINB9,2.10647515745203,K562,Schofield2018_TimeLapseseq,,,,unmapped
SERPINH1,SERPINH1,3.28923529216616,K562,Schofield2018_TimeLapseseq,,,,unmapped
SERTAD2,SERTAD2,0.305862937117157,K562,Schofield2018_TimeLapseseq,,,,unmapped
SESN2,SESN2,0.461459251151477,K562,Schofield2018_TimeLapseseq,,,,unmapped
SET,SET,6.89450274278533,K562,Schofield2018_TimeLapseseq,,,,unmapped
SETD1A,SETD1A,0.422445500785235,K562,Schofield2018_TimeLapseseq,,,,unmapped
SETD1B,SETD1B,0.455048174288347,K562,Schofield2018_TimeLapseseq,,,,unmapped
SETD2,SETD2,0.796195337654752,K562,Schofield2018_TimeLapseseq,,,,unmapped
SETD4,SETD4,0.602004093690663,K562,Schofield2018_TimeLapseseq,,,,unmapped
SETD5,SETD5,0.650222761452411,K562,Schofield2018_TimeLapseseq,,,,unmapped
SETDB1,SETDB1,1.12402565975417,K562,Schofield2018_TimeLapseseq,,,,unmapped
SETMAR,SETMAR,0.553934068785554,K562,Schofield2018_TimeLapseseq,,,,unmapped
SETX,SETX,0.985992916683731,K562,Schofield2018_TimeLapseseq,,,,unmapped
SF1,SF1,2.00568388756582,K562,Schofield2018_TimeLapseseq,,,,unmapped
SF3A1,SF3A1,3.83071258949979,K562,Schofield2018_TimeLapseseq,,,,unmapped
SF3A2,SF3A2,2.447681283787,K562,Schofield2018_TimeLapseseq,,,,unmapped
SF3A3,SF3A3,4.99181277087249,K562,Schofield2018_TimeLapseseq,,,,unmapped
SF3B1,SF3B1,4.0144368968329,K562,Schofield2018_TimeLapseseq,,,,unmapped
SF3B2,SF3B2,3.51969173742762,K562,Schofield2018_TimeLapseseq,,,,unmapped
SF3B3,SF3B3,2.19424220783413,K562,Schofield2018_TimeLapseseq,,,,unmapped
SF3B4,SF3B4,1.29998013442199,K562,Schofield2018_TimeLapseseq,,,,unmapped
SFMBT2,SFMBT2,0.600597447463434,K562,Schofield2018_TimeLapseseq,,,,unmapped
SFPQ,SFPQ,2.62868353201099,K562,Schofield2018_TimeLapseseq,,,,unmapped
SFSWAP,SFSWAP,0.945886237636189,K562,Schofield2018_TimeLapseseq,,,,unmapped
SFT2D1,SFT2D1,1.28410477004378,K562,Schofield2018_TimeLapseseq,,,,unmapped
SFT2D2,SFT2D2,3.23175774812868,K562,Schofield2018_TimeLapseseq,,,,unmapped
SFXN1,SFXN1,4.29584626678845,K562,Schofield2018_TimeLapseseq,,,,unmapped
SGF29,SGF29,0.789559144169348,K562,Schofield2018_TimeLapseseq,,,,unmapped
SGMS1,SGMS1,0.449910224565482,K562,Schofield2018_TimeLapseseq,,,,unmapped
SGO1,SGO1,1.18198787484812,K562,Schofield2018_TimeLapseseq,,,,unmapped
SGO2,SGO2,1.33319593548838,K562,Schofield2018_TimeLapseseq,,,,unmapped
SGPL1,SGPL1,0.626131940223297,K562,Schofield2018_TimeLapseseq,,,,unmapped
SGTA,SGTA,1.92953942929509,K562,Schofield2018_TimeLapseseq,,,,unmapped
SH2B1,SH2B1,1.22860136450706,K562,Schofield2018_TimeLapseseq,,,,unmapped
SH2B3,SH2B3,0.558728570488918,K562,Schofield2018_TimeLapseseq,,,,unmapped
SH3BP1,SH3BP1,1.67075126436621,K562,Schofield2018_TimeLapseseq,,,,unmapped
SH3BP5,SH3BP5,1.63906057643776,K562,Schofield2018_TimeLapseseq,,,,unmapped
SH3BP5L,SH3BP5L,0.833156342978908,K562,Schofield2018_TimeLapseseq,,,,unmapped
SH3GL1,SH3GL1,1.20995801583975,K562,Schofield2018_TimeLapseseq,,,,unmapped
SH3GLB1,SH3GLB1,2.63917512072875,K562,Schofield2018_TimeLapseseq,,,,unmapped
SH3PXD2A,SH3PXD2A,0.599154912099451,K562,Schofield2018_TimeLapseseq,,,,unmapped
SHC1,SHC1,1.63015476962347,K562,Schofield2018_TimeLapseseq,,,,unmapped
SHCBP1,SHCBP1,0.328537438064986,K562,Schofield2018_TimeLapseseq,,,,unmapped
SHMT2,SHMT2,7.0795208924299,K562,Schofield2018_TimeLapseseq,,,,unmapped
SHOC2,SHOC2,0.557541607765964,K562,Schofield2018_TimeLapseseq,,,,unmapped
SHPRH,SHPRH,0.880807739153578,K562,Schofield2018_TimeLapseseq,,,,unmapped
SHQ1,SHQ1,1.21493184837239,K562,Schofield2018_TimeLapseseq,,,,unmapped
SHTN1,SHTN1,1.2850866678693,K562,Schofield2018_TimeLapseseq,,,,unmapped
SIAH2,SIAH2,0.410529595076059,K562,Schofield2018_TimeLapseseq,,,,unmapped
SIK2,SIK2,0.628636335496799,K562,Schofield2018_TimeLapseseq,,,,unmapped
SIK3,SIK3,0.636619694729953,K562,Schofield2018_TimeLapseseq,,,,unmapped
SIKE1,SIKE1,2.74140268113117,K562,Schofield2018_TimeLapseseq,,,,unmapped
SIMC1,SIMC1,0.871498281043916,K562,Schofield2018_TimeLapseseq,,,,unmapped
SIN3A,SIN3A,0.485959799998799,K562,Schofield2018_TimeLapseseq,,,,unmapped
SIN3B,SIN3B,1.53448157191009,K562,Schofield2018_TimeLapseseq,,,,unmapped
SIPA1,SIPA1,3.41498923594404,K562,Schofield2018_TimeLapseseq,,,,unmapped
SIRT1,SIRT1,0.383341928807482,K562,Schofield2018_TimeLapseseq,,,,unmapped
SIRT7,SIRT7,0.658171010179776,K562,Schofield2018_TimeLapseseq,,,,unmapped
SKA2,SKA2,3.70125794178705,K562,Schofield2018_TimeLapseseq,,,,unmapped
SKA3,SKA3,1.47946777257104,K562,Schofield2018_TimeLapseseq,,,,unmapped
SKI,SKI,0.908321546174826,K562,Schofield2018_TimeLapseseq,,,,unmapped
SKIL,SKIL,0.673145261672794,K562,Schofield2018_TimeLapseseq,,,,unmapped
SKIV2L,SKIV2L,2.51872902276592,K562,Schofield2018_TimeLapseseq,,,,unmapped
SKIV2L2,SKIV2L2,5.19523091841366,K562,Schofield2018_TimeLapseseq,,,,unmapped
SKP1,SKP1,8.32014049020075,K562,Schofield2018_TimeLapseseq,,,,unmapped
SKP2,SKP2,2.76397364966579,K562,Schofield2018_TimeLapseseq,,,,unmapped
