gene_id,gene_symbol,half_life_h,cell_line,source
RPL36AL,RPL36AL,3.83662642916917,K562,Schofield2018_TimeLapseseq
RPL37,RPL37,7.3441402885134,K562,Schofield2018_TimeLapseseq
RPL37A,RPL37A,6.94516260636946,K562,Schofield2018_TimeLapseseq
RPL38,RPL38,9.0710629573417,K562,Schofield2018_TimeLapseseq
RPL39,RPL39,6.14293269831023,K562,Schofield2018_TimeLapseseq
RPL4,RPL4,12.6755573002255,K562,Schofield2018_TimeLapseseq
RPL41,RPL41,12.0036940857923,K562,Schofield2018_TimeLapseseq
RPL5,RPL5,11.3565533963277,K562,Schofield2018_TimeLapseseq
RPL6,RPL6,6.81449015072051,K562,Schofield2018_TimeLapseseq
RPL6P27,RPL6P27,10.4007887357612,K562,Schofield2018_TimeLapseseq
RPL7,RPL7,9.19758157364619,K562,Schofield2018_TimeLapseseq
RPL7A,RPL7A,9.84618498509212,K562,Schofield2018_TimeLapseseq
RPL7L1,RPL7L1,2.35014252761544,K562,Schofield2018_TimeLapseseq
RPL8,RPL8,9.49685209184288,K562,Schofield2018_TimeLapseseq
RPL9,RPL9,5.18541606149017,K562,Schofield2018_TimeLapseseq
RPLP0,RPLP0,9.99593869357075,K562,Schofield2018_TimeLapseseq
RPLP1,RPLP1,14.6985239843126,K562,Schofield2018_TimeLapseseq
RPLP2,RPLP2,8.70731353002596,K562,Schofield2018_TimeLapseseq
RPN1,RPN1,5.42882053609637,K562,Schofield2018_TimeLapseseq
RPN2,RPN2,6.99915949372669,K562,Schofield2018_TimeLapseseq
RPP25,RPP25,0.863170272605336,K562,Schofield2018_TimeLapseseq
RPP38,RPP38,0.282895544183811,K562,Schofield2018_TimeLapseseq
RPPH1,RPPH1,9.32066765498752,K562,Schofield2018_TimeLapseseq
RPRD1A,RPRD1A,2.61750089767946,K562,Schofield2018_TimeLapseseq
RPRD1B,RPRD1B,0.622592621705474,K562,Schofield2018_TimeLapseseq
RPRD2,RPRD2,0.408796401478498,K562,Schofield2018_TimeLapseseq
RPS11,RPS11,17.1903664254118,K562,Schofield2018_TimeLapseseq
RPS12,RPS12,9.13316074173172,K562,Schofield2018_TimeLapseseq
RPS13,RPS13,12.3233757001226,K562,Schofield2018_TimeLapseseq
RPS14,RPS14,6.87645989952133,K562,Schofield2018_TimeLapseseq
RPS15,RPS15,8.8875621196091,K562,Schofield2018_TimeLapseseq
RPS15A,RPS15A,9.36864742479695,K562,Schofield2018_TimeLapseseq
RPS16,RPS16,13.1989539754176,K562,Schofield2018_TimeLapseseq
RPS17,RPS17,14.4179880191712,K562,Schofield2018_TimeLapseseq
RPS18,RPS18,14.1860486410627,K562,Schofield2018_TimeLapseseq
RPS19,RPS19,5.79240716265654,K562,Schofield2018_TimeLapseseq
RPS19BP1,RPS19BP1,4.03053971193856,K562,Schofield2018_TimeLapseseq
RPS2,RPS2,10.0053083554656,K562,Schofield2018_TimeLapseseq
RPS20,RPS20,8.79110511151479,K562,Schofield2018_TimeLapseseq
RPS21,RPS21,13.8039057444971,K562,Schofield2018_TimeLapseseq
RPS23,RPS23,8.14285546494491,K562,Schofield2018_TimeLapseseq
RPS23P8,RPS23P8,8.36680169443797,K562,Schofield2018_TimeLapseseq
RPS24,RPS24,6.93886174547197,K562,Schofield2018_TimeLapseseq
RPS25,RPS25,14.4018627853525,K562,Schofield2018_TimeLapseseq
RPS26,RPS26,5.07203874087819,K562,Schofield2018_TimeLapseseq
RPS27,RPS27,9.89840249250237,K562,Schofield2018_TimeLapseseq
RPS27A,RPS27A,11.5412103394098,K562,Schofield2018_TimeLapseseq
RPS29,RPS29,6.11769147962848,K562,Schofield2018_TimeLapseseq
RPS2P5,RPS2P5,8.68100438115385,K562,Schofield2018_TimeLapseseq
RPS3,RPS3,10.7360156324584,K562,Schofield2018_TimeLapseseq
RPS3A,RPS3A,10.2371994074589,K562,Schofield2018_TimeLapseseq
RPS4X,RPS4X,10.0480354110241,K562,Schofield2018_TimeLapseseq
RPS5,RPS5,9.09544383059988,K562,Schofield2018_TimeLapseseq
RPS6,RPS6,11.5804409001936,K562,Schofield2018_TimeLapseseq
RPS6KA1,RPS6KA1,2.30667820324249,K562,Schofield2018_TimeLapseseq
RPS6KA3,RPS6KA3,4.30063285425645,K562,Schofield2018_TimeLapseseq
RPS6KB1,RPS6KB1,1.3563360562319,K562,Schofield2018_TimeLapseseq
RPS6KC1,RPS6KC1,0.84403346814126,K562,Schofield2018_TimeLapseseq
RPS7,RPS7,10.2090782782556,K562,Schofield2018_TimeLapseseq
RPS8,RPS8,13.2454989955996,K562,Schofield2018_TimeLapseseq
RPS9,RPS9,4.12415518371424,K562,Schofield2018_TimeLapseseq
RPSA,RPSA,6.43141630401738,K562,Schofield2018_TimeLapseseq
RPTOR,RPTOR,0.942535610981418,K562,Schofield2018_TimeLapseseq
RPUSD1,RPUSD1,1.5488154451056,K562,Schofield2018_TimeLapseseq
RPUSD4,RPUSD4,1.95938559759836,K562,Schofield2018_TimeLapseseq
RRAS2,RRAS2,1.27380453866621,K562,Schofield2018_TimeLapseseq
RRBP1,RRBP1,2.4980344853911,K562,Schofield2018_TimeLapseseq
RREB1,RREB1,0.586882687854302,K562,Schofield2018_TimeLapseseq
RRM1,RRM1,8.43607576753138,K562,Schofield2018_TimeLapseseq
RRM2,RRM2,1.60302136274501,K562,Schofield2018_TimeLapseseq
RRN3,RRN3,0.454347174231539,K562,Schofield2018_TimeLapseseq
RRP1,RRP1,1.91970780533998,K562,Schofield2018_TimeLapseseq
RRP12,RRP12,3.18480137385276,K562,Schofield2018_TimeLapseseq
RRP15,RRP15,2.03764142342302,K562,Schofield2018_TimeLapseseq
RRP1B,RRP1B,2.21288750874321,K562,Schofield2018_TimeLapseseq
RRP36,RRP36,1.84868886727535,K562,Schofield2018_TimeLapseseq
RRP7A,RRP7A,2.08711808321411,K562,Schofield2018_TimeLapseseq
RRP7BP,RRP7BP,0.978288715558218,K562,Schofield2018_TimeLapseseq
RRP8,RRP8,0.540129436709312,K562,Schofield2018_TimeLapseseq
RRS1,RRS1,0.430820256482844,K562,Schofield2018_TimeLapseseq
RSBN1,RSBN1,0.357514719981878,K562,Schofield2018_TimeLapseseq
RSBN1L,RSBN1L,0.485752455738358,K562,Schofield2018_TimeLapseseq
RSF1,RSF1,0.737827878046138,K562,Schofield2018_TimeLapseseq
RSL1D1,RSL1D1,2.46455144690164,K562,Schofield2018_TimeLapseseq
RSL24D1,RSL24D1,3.88707866447499,K562,Schofield2018_TimeLapseseq
RSPRY1,RSPRY1,0.857627825654697,K562,Schofield2018_TimeLapseseq
RSRC1,RSRC1,4.92020836577534,K562,Schofield2018_TimeLapseseq
RSRC2,RSRC2,0.370593191519302,K562,Schofield2018_TimeLapseseq
RSRP1,RSRP1,0.394109072949961,K562,Schofield2018_TimeLapseseq
RTCA,RTCA,4.43333747974411,K562,Schofield2018_TimeLapseseq
RTCB,RTCB,5.18907881544896,K562,Schofield2018_TimeLapseseq
RTF1,RTF1,1.98085375750938,K562,Schofield2018_TimeLapseseq
RTFDC1,RTFDC1,4.11571102837296,K562,Schofield2018_TimeLapseseq
RTN3,RTN3,7.0274895154568,K562,Schofield2018_TimeLapseseq
RTN4,RTN4,3.54685598766913,K562,Schofield2018_TimeLapseseq
RTTN,RTTN,0.84490072837703,K562,Schofield2018_TimeLapseseq
RUBCN,RUBCN,1.44733390877244,K562,Schofield2018_TimeLapseseq
RUNDC1,RUNDC1,0.483075957441826,K562,Schofield2018_TimeLapseseq
RUNX1,RUNX1,0.466313052996335,K562,Schofield2018_TimeLapseseq
RUSC2,RUSC2,0.426253249438126,K562,Schofield2018_TimeLapseseq
RUVBL1,RUVBL1,4.22738408226206,K562,Schofield2018_TimeLapseseq
RUVBL2,RUVBL2,6.93062745746571,K562,Schofield2018_TimeLapseseq
RXRA,RXRA,1.06474114561675,K562,Schofield2018_TimeLapseseq
RYBP,RYBP,0.359535316901701,K562,Schofield2018_TimeLapseseq
S100A11,S100A11,5.40145053601119,K562,Schofield2018_TimeLapseseq
S100PBP,S100PBP,0.574405264691012,K562,Schofield2018_TimeLapseseq
SACM1L,SACM1L,2.47003153677244,K562,Schofield2018_TimeLapseseq
SACS,SACS,1.21064974520593,K562,Schofield2018_TimeLapseseq
SAE1,SAE1,5.22230049621955,K562,Schofield2018_TimeLapseseq
SAFB,SAFB,2.29282015959682,K562,Schofield2018_TimeLapseseq
SAFB2,SAFB2,2.33931793544634,K562,Schofield2018_TimeLapseseq
SALL2,SALL2,0.36872616407504,K562,Schofield2018_TimeLapseseq
SAMD1,SAMD1,4.45770613865375,K562,Schofield2018_TimeLapseseq
SAMD4A,SAMD4A,0.6042295895389,K562,Schofield2018_TimeLapseseq
SAMD4B,SAMD4B,1.50583776484697,K562,Schofield2018_TimeLapseseq
SAMD8,SAMD8,0.358400040781609,K562,Schofield2018_TimeLapseseq
SAMSN1,SAMSN1,0.371625792926845,K562,Schofield2018_TimeLapseseq
SAP130,SAP130,0.94992502159185,K562,Schofield2018_TimeLapseseq
SAP18,SAP18,4.1122879338456,K562,Schofield2018_TimeLapseseq
SAP30BP,SAP30BP,0.933700775385408,K562,Schofield2018_TimeLapseseq
SAPCD2,SAPCD2,3.7345554422336,K562,Schofield2018_TimeLapseseq
SAR1A,SAR1A,2.02849015685618,K562,Schofield2018_TimeLapseseq
SAR1B,SAR1B,1.20943241288981,K562,Schofield2018_TimeLapseseq
SARS,SARS,4.42842905889683,K562,Schofield2018_TimeLapseseq
SART1,SART1,3.01226871542625,K562,Schofield2018_TimeLapseseq
SART3,SART3,1.04139858577155,K562,Schofield2018_TimeLapseseq
SATB2,SATB2,0.546779882878231,K562,Schofield2018_TimeLapseseq
SBDS,SBDS,2.21097787030194,K562,Schofield2018_TimeLapseseq
SBF1,SBF1,3.71072640051661,K562,Schofield2018_TimeLapseseq
SBNO1,SBNO1,1.7557470165682,K562,Schofield2018_TimeLapseseq
SBNO2,SBNO2,0.549783463704559,K562,Schofield2018_TimeLapseseq
SCAF1,SCAF1,1.54306819051188,K562,Schofield2018_TimeLapseseq
SCAF11,SCAF11,1.55756202479613,K562,Schofield2018_TimeLapseseq
SCAF4,SCAF4,0.463881002540427,K562,Schofield2018_TimeLapseseq
SCAF8,SCAF8,0.482184691383054,K562,Schofield2018_TimeLapseseq
SCAI,SCAI,0.933366803613998,K562,Schofield2018_TimeLapseseq
SCAMP2,SCAMP2,1.49221691194801,K562,Schofield2018_TimeLapseseq
SCAMP3,SCAMP3,4.26744847129959,K562,Schofield2018_TimeLapseseq
SCAP,SCAP,2.64866872723539,K562,Schofield2018_TimeLapseseq
SCARB1,SCARB1,2.48668226089,K562,Schofield2018_TimeLapseseq
SCARNA2,SCARNA2,4.48458497042368,K562,Schofield2018_TimeLapseseq
SCD,SCD,4.0593720380522,K562,Schofield2018_TimeLapseseq
SCFD1,SCFD1,4.04972248887049,K562,Schofield2018_TimeLapseseq
SCFD2,SCFD2,2.32038629754299,K562,Schofield2018_TimeLapseseq
SCG3,SCG3,9.06555319626326,K562,Schofield2018_TimeLapseseq
SCLT1,SCLT1,1.47561632992151,K562,Schofield2018_TimeLapseseq
SCMH1,SCMH1,2.08433559286425,K562,Schofield2018_TimeLapseseq
SCML2,SCML2,1.51977475144345,K562,Schofield2018_TimeLapseseq
SCO1,SCO1,1.51567630303775,K562,Schofield2018_TimeLapseseq
SCRIB,SCRIB,3.67149017553512,K562,Schofield2018_TimeLapseseq
SCYL1,SCYL1,2.03772673348339,K562,Schofield2018_TimeLapseseq
SCYL2,SCYL2,3.22502951238745,K562,Schofield2018_TimeLapseseq
SDAD1,SDAD1,2.13486114130232,K562,Schofield2018_TimeLapseseq
SDC3,SDC3,2.78724369367627,K562,Schofield2018_TimeLapseseq
SDCBP,SDCBP,3.39507225497714,K562,Schofield2018_TimeLapseseq
SDCCAG3,SDCCAG3,1.9683713480671,K562,Schofield2018_TimeLapseseq
SDCCAG8,SDCCAG8,2.02555310145914,K562,Schofield2018_TimeLapseseq
SDE2,SDE2,0.384121666302195,K562,Schofield2018_TimeLapseseq
SDF2L1,SDF2L1,2.68928033157133,K562,Schofield2018_TimeLapseseq
SDF4,SDF4,3.37212462683609,K562,Schofield2018_TimeLapseseq
SDHA,SDHA,2.93152245597581,K562,Schofield2018_TimeLapseseq
SDHAP1,SDHAP1,0.430000039053441,K562,Schofield2018_TimeLapseseq
SDHB,SDHB,4.85728291173677,K562,Schofield2018_TimeLapseseq
SDHC,SDHC,4.20748616908986,K562,Schofield2018_TimeLapseseq
SDHD,SDHD,2.89253754356979,K562,Schofield2018_TimeLapseseq
SDPR,SDPR,0.929138824303978,K562,Schofield2018_TimeLapseseq
SEC11A,SEC11A,5.12317186030569,K562,Schofield2018_TimeLapseseq
SEC13,SEC13,5.05625314100259,K562,Schofield2018_TimeLapseseq
SEC14L1,SEC14L1,1.09485745671928,K562,Schofield2018_TimeLapseseq
SEC16A,SEC16A,1.06564983159898,K562,Schofield2018_TimeLapseseq
SEC22B,SEC22B,2.70319662229868,K562,Schofield2018_TimeLapseseq
SEC22C,SEC22C,1.14702096534462,K562,Schofield2018_TimeLapseseq
SEC23B,SEC23B,1.91672996249816,K562,Schofield2018_TimeLapseseq
SEC23IP,SEC23IP,1.38237374304273,K562,Schofield2018_TimeLapseseq
SEC24A,SEC24A,1.08527968816938,K562,Schofield2018_TimeLapseseq
SEC24B,SEC24B,0.590641066287836,K562,Schofield2018_TimeLapseseq
SEC24C,SEC24C,4.18130818290569,K562,Schofield2018_TimeLapseseq
SEC24D,SEC24D,1.4243029685376,K562,Schofield2018_TimeLapseseq
SEC31A,SEC31A,4.92590092862145,K562,Schofield2018_TimeLapseseq
SEC61A1,SEC61A1,3.34666713906883,K562,Schofield2018_TimeLapseseq
SEC62,SEC62,2.02561650798846,K562,Schofield2018_TimeLapseseq
SEC63,SEC63,3.73286260017083,K562,Schofield2018_TimeLapseseq
SECISBP2L,SECISBP2L,0.411781951245898,K562,Schofield2018_TimeLapseseq
SEH1L,SEH1L,4.12365040757674,K562,Schofield2018_TimeLapseseq
SEL1L3,SEL1L3,1.757532413546,K562,Schofield2018_TimeLapseseq
SELENOI,SELENOI,1.33252345548415,K562,Schofield2018_TimeLapseseq
SELENOO,SELENOO,1.08809489187182,K562,Schofield2018_TimeLapseseq
SELENOS,SELENOS,1.54324827833088,K562,Schofield2018_TimeLapseseq
SELENOT,SELENOT,1.37964380911967,K562,Schofield2018_TimeLapseseq
SEM1,SEM1,5.92926964302138,K562,Schofield2018_TimeLapseseq
SEMA4B,SEMA4B,0.411063126225786,K562,Schofield2018_TimeLapseseq
SEMA4C,SEMA4C,0.394211831845484,K562,Schofield2018_TimeLapseseq
SENP1,SENP1,1.3048808137355,K562,Schofield2018_TimeLapseseq
SENP2,SENP2,3.8483692752977,K562,Schofield2018_TimeLapseseq
SENP5,SENP5,0.871006014903188,K562,Schofield2018_TimeLapseseq
SENP6,SENP6,1.3430701623825,K562,Schofield2018_TimeLapseseq
SEPHS1,SEPHS1,4.10211717149408,K562,Schofield2018_TimeLapseseq
SEPHS2,SEPHS2,0.631735373609474,K562,Schofield2018_TimeLapseseq
2017-09-11 00:00:00,2017-09-11 00:00:00,6.69688102601744,K562,Schofield2018_TimeLapseseq
2017-09-02 00:00:00,2017-09-02 00:00:00,6.89479867632111,K562,Schofield2018_TimeLapseseq
2017-09-05 00:00:00,2017-09-05 00:00:00,1.97421866529299,K562,Schofield2018_TimeLapseseq
2017-09-06 00:00:00,2017-09-06 00:00:00,5.59249916374884,K562,Schofield2018_TimeLapseseq
2017-09-07 00:00:00,2017-09-07 00:00:00,5.63141878092223,K562,Schofield2018_TimeLapseseq
2017-09-08 00:00:00,2017-09-08 00:00:00,8.11167517312764,K562,Schofield2018_TimeLapseseq
2017-09-09 00:00:00,2017-09-09 00:00:00,3.57292190468107,K562,Schofield2018_TimeLapseseq
SERBP1,SERBP1,5.28054460450754,K562,Schofield2018_TimeLapseseq
SERF2,SERF2,8.58318231161581,K562,Schofield2018_TimeLapseseq
SERINC1,SERINC1,2.11495610003336,K562,Schofield2018_TimeLapseseq
SERINC3,SERINC3,3.96240042689895,K562,Schofield2018_TimeLapseseq
SERP1,SERP1,4.02700819464822,K562,Schofield2018_TimeLapseseq
SERPINB6,SERPINB6,5.0704476892426,K562,Schofield2018_TimeLapseseq
SERPINB9,SERPINB9,2.10647515745203,K562,Schofield2018_TimeLapseseq
SERPINH1,SERPINH1,3.28923529216616,K562,Schofield2018_TimeLapseseq
SERTAD2,SERTAD2,0.305862937117157,K562,Schofield2018_TimeLapseseq
SESN2,SESN2,0.461459251151477,K562,Schofield2018_TimeLapseseq
SET,SET,6.89450274278533,K562,Schofield2018_TimeLapseseq
SETD1A,SETD1A,0.422445500785235,K562,Schofield2018_TimeLapseseq
SETD1B,SETD1B,0.455048174288347,K562,Schofield2018_TimeLapseseq
SETD2,SETD2,0.796195337654752,K562,Schofield2018_TimeLapseseq
SETD4,SETD4,0.602004093690663,K562,Schofield2018_TimeLapseseq
SETD5,SETD5,0.650222761452411,K562,Schofield2018_TimeLapseseq
SETDB1,SETDB1,1.12402565975417,K562,Schofield2018_TimeLapseseq
SETMAR,SETMAR,0.553934068785554,K562,Schofield2018_TimeLapseseq
SETX,SETX,0.985992916683731,K562,Schofield2018_TimeLapseseq
SF1,SF1,2.00568388756582,K562,Schofield2018_TimeLapseseq
SF3A1,SF3A1,3.83071258949979,K562,Schofield2018_TimeLapseseq
SF3A2,SF3A2,2.447681283787,K562,Schofield2018_TimeLapseseq
SF3A3,SF3A3,4.99181277087249,K562,Schofield2018_TimeLapseseq
SF3B1,SF3B1,4.0144368968329,K562,Schofield2018_TimeLapseseq
SF3B2,SF3B2,3.51969173742762,K562,Schofield2018_TimeLapseseq
SF3B3,SF3B3,2.19424220783413,K562,Schofield2018_TimeLapseseq
SF3B4,SF3B4,1.29998013442199,K562,Schofield2018_TimeLapseseq
SFMBT2,SFMBT2,0.600597447463434,K562,Schofield2018_TimeLapseseq
SFPQ,SFPQ,2.62868353201099,K562,Schofield2018_TimeLapseseq
SFSWAP,SFSWAP,0.945886237636189,K562,Schofield2018_TimeLapseseq
SFT2D1,SFT2D1,1.28410477004378,K562,Schofield2018_TimeLapseseq
SFT2D2,SFT2D2,3.23175774812868,K562,Schofield2018_TimeLapseseq
SFXN1,SFXN1,4.29584626678845,K562,Schofield2018_TimeLapseseq
SGF29,SGF29,0.789559144169348,K562,Schofield2018_TimeLapseseq
SGMS1,SGMS1,0.449910224565482,K562,Schofield2018_TimeLapseseq
SGO1,SGO1,1.18198787484812,K562,Schofield2018_TimeLapseseq
SGO2,SGO2,1.33319593548838,K562,Schofield2018_TimeLapseseq
SGPL1,SGPL1,0.626131940223297,K562,Schofield2018_TimeLapseseq
SGTA,SGTA,1.92953942929509,K562,Schofield2018_TimeLapseseq
SH2B1,SH2B1,1.22860136450706,K562,Schofield2018_TimeLapseseq
SH2B3,SH2B3,0.558728570488918,K562,Schofield2018_TimeLapseseq
SH3BP1,SH3BP1,1.67075126436621,K562,Schofield2018_TimeLapseseq
SH3BP5,SH3BP5,1.63906057643776,K562,Schofield2018_TimeLapseseq
SH3BP5L,SH3BP5L,0.833156342978908,K562,Schofield2018_TimeLapseseq
SH3GL1,SH3GL1,1.20995801583975,K562,Schofield2018_TimeLapseseq
SH3GLB1,SH3GLB1,2.63917512072875,K562,Schofield2018_TimeLapseseq
SH3PXD2A,SH3PXD2A,0.599154912099451,K562,Schofield2018_TimeLapseseq
SHC1,SHC1,1.63015476962347,K562,Schofield2018_TimeLapseseq
SHCBP1,SHCBP1,0.328537438064986,K562,Schofield2018_TimeLapseseq
SHMT2,SHMT2,7.0795208924299,K562,Schofield2018_TimeLapseseq
SHOC2,SHOC2,0.557541607765964,K562,Schofield2018_TimeLapseseq
SHPRH,SHPRH,0.880807739153578,K562,Schofield2018_TimeLapseseq
SHQ1,SHQ1,1.21493184837239,K562,Schofield2018_TimeLapseseq
SHTN1,SHTN1,1.2850866678693,K562,Schofield2018_TimeLapseseq
SIAH2,SIAH2,0.410529595076059,K562,Schofield2018_TimeLapseseq
SIK2,SIK2,0.628636335496799,K562,Schofield2018_TimeLapseseq
SIK3,SIK3,0.636619694729953,K562,Schofield2018_TimeLapseseq
SIKE1,SIKE1,2.74140268113117,K562,Schofield2018_TimeLapseseq
SIMC1,SIMC1,0.871498281043916,K562,Schofield2018_TimeLapseseq
SIN3A,SIN3A,0.485959799998799,K562,Schofield2018_TimeLapseseq
SIN3B,SIN3B,1.53448157191009,K562,Schofield2018_TimeLapseseq
SIPA1,SIPA1,3.41498923594404,K562,Schofield2018_TimeLapseseq
SIRT1,SIRT1,0.383341928807482,K562,Schofield2018_TimeLapseseq
SIRT7,SIRT7,0.658171010179776,K562,Schofield2018_TimeLapseseq
SKA2,SKA2,3.70125794178705,K562,Schofield2018_TimeLapseseq
SKA3,SKA3,1.47946777257104,K562,Schofield2018_TimeLapseseq
SKI,SKI,0.908321546174826,K562,Schofield2018_TimeLapseseq
SKIL,SKIL,0.673145261672794,K562,Schofield2018_TimeLapseseq
SKIV2L,SKIV2L,2.51872902276592,K562,Schofield2018_TimeLapseseq
SKIV2L2,SKIV2L2,5.19523091841366,K562,Schofield2018_TimeLapseseq
SKP1,SKP1,8.32014049020075,K562,Schofield2018_TimeLapseseq
SKP2,SKP2,2.76397364966579,K562,Schofield2018_TimeLapseseq
SLAIN2,SLAIN2,0.856003563134855,K562,Schofield2018_TimeLapseseq
SLBP,SLBP,0.792559128123066,K562,Schofield2018_TimeLapseseq
SLC10A7,SLC10A7,0.667675571741574,K562,Schofield2018_TimeLapseseq
SLC11A2,SLC11A2,0.849987982527449,K562,Schofield2018_TimeLapseseq
SLC12A2,SLC12A2,3.25175093223133,K562,Schofield2018_TimeLapseseq
SLC12A4,SLC12A4,0.827062794018075,K562,Schofield2018_TimeLapseseq
SLC12A7,SLC12A7,1.50746958126371,K562,Schofield2018_TimeLapseseq
SLC16A1,SLC16A1,2.21681334615056,K562,Schofield2018_TimeLapseseq
SLC19A1,SLC19A1,1.58062591973378,K562,Schofield2018_TimeLapseseq
SLC1A4,SLC1A4,1.429629509702,K562,Schofield2018_TimeLapseseq
SLC1A5,SLC1A5,1.80805671754216,K562,Schofield2018_TimeLapseseq
SLC20A1,SLC20A1,1.42778334389543,K562,Schofield2018_TimeLapseseq
SLC20A2,SLC20A2,1.02322794244364,K562,Schofield2018_TimeLapseseq
SLC22A23,SLC22A23,0.594094697038346,K562,Schofield2018_TimeLapseseq
SLC25A1,SLC25A1,4.63314561921695,K562,Schofield2018_TimeLapseseq
SLC25A12,SLC25A12,1.56659510783181,K562,Schofield2018_TimeLapseseq
SLC25A13,SLC25A13,5.73720729778649,K562,Schofield2018_TimeLapseseq
SLC25A21,SLC25A21,1.80323276774806,K562,Schofield2018_TimeLapseseq
SLC25A23,SLC25A23,4.49108494938756,K562,Schofield2018_TimeLapseseq
SLC25A25,SLC25A25,0.333279748879553,K562,Schofield2018_TimeLapseseq
SLC25A3,SLC25A3,6.87154294471665,K562,Schofield2018_TimeLapseseq
SLC25A32,SLC25A32,0.875192547266334,K562,Schofield2018_TimeLapseseq
SLC25A33,SLC25A33,0.724303869368229,K562,Schofield2018_TimeLapseseq
SLC25A36,SLC25A36,0.590157639841827,K562,Schofield2018_TimeLapseseq
SLC25A37,SLC25A37,1.92282522556045,K562,Schofield2018_TimeLapseseq
SLC25A38,SLC25A38,0.819789789307179,K562,Schofield2018_TimeLapseseq
SLC25A40,SLC25A40,0.79080565046302,K562,Schofield2018_TimeLapseseq
SLC25A44,SLC25A44,0.371929077397577,K562,Schofield2018_TimeLapseseq
SLC25A5,SLC25A5,7.85885641036004,K562,Schofield2018_TimeLapseseq
SLC25A6,SLC25A6,2.94309028291528,K562,Schofield2018_TimeLapseseq
SLC29A1,SLC29A1,3.01172382086726,K562,Schofield2018_TimeLapseseq
SLC29A2,SLC29A2,0.808747998316541,K562,Schofield2018_TimeLapseseq
SLC2A1,SLC2A1,0.658532530010344,K562,Schofield2018_TimeLapseseq
SLC2A3,SLC2A3,0.485861772008403,K562,Schofield2018_TimeLapseseq
SLC30A1,SLC30A1,0.360217594357256,K562,Schofield2018_TimeLapseseq
SLC30A5,SLC30A5,3.46704651862711,K562,Schofield2018_TimeLapseseq
SLC31A1,SLC31A1,4.47362831844676,K562,Schofield2018_TimeLapseseq
SLC33A1,SLC33A1,0.750380718683665,K562,Schofield2018_TimeLapseseq
SLC35A4,SLC35A4,2.20793812537561,K562,Schofield2018_TimeLapseseq
SLC35B4,SLC35B4,1.97824066126789,K562,Schofield2018_TimeLapseseq
SLC35C1,SLC35C1,0.644769088959721,K562,Schofield2018_TimeLapseseq
SLC35C2,SLC35C2,1.30464214893268,K562,Schofield2018_TimeLapseseq
SLC35F2,SLC35F2,2.78249513771332,K562,Schofield2018_TimeLapseseq
SLC35F5,SLC35F5,2.83453272463938,K562,Schofield2018_TimeLapseseq
SLC37A3,SLC37A3,0.842845465859555,K562,Schofield2018_TimeLapseseq
SLC38A1,SLC38A1,2.77298290865167,K562,Schofield2018_TimeLapseseq
SLC38A2,SLC38A2,0.46509585555548,K562,Schofield2018_TimeLapseseq
SLC39A1,SLC39A1,1.92707141781017,K562,Schofield2018_TimeLapseseq
SLC39A10,SLC39A10,2.76789299247326,K562,Schofield2018_TimeLapseseq
SLC39A14,SLC39A14,1.53009451864958,K562,Schofield2018_TimeLapseseq
SLC39A6,SLC39A6,0.479958757784707,K562,Schofield2018_TimeLapseseq
SLC39A7,SLC39A7,2.11564049405987,K562,Schofield2018_TimeLapseseq
SLC39A9,SLC39A9,2.88369163983586,K562,Schofield2018_TimeLapseseq
SLC3A2,SLC3A2,0.471029687326761,K562,Schofield2018_TimeLapseseq
SLC40A1,SLC40A1,0.449475896013593,K562,Schofield2018_TimeLapseseq
SLC41A1,SLC41A1,0.649823644738145,K562,Schofield2018_TimeLapseseq
SLC43A3,SLC43A3,1.81872344602015,K562,Schofield2018_TimeLapseseq
SLC45A4,SLC45A4,0.948161660514036,K562,Schofield2018_TimeLapseseq
SLC48A1,SLC48A1,0.802141626441537,K562,Schofield2018_TimeLapseseq
SLC4A1AP,SLC4A1AP,1.91406051607891,K562,Schofield2018_TimeLapseseq
SLC4A2,SLC4A2,4.08461654347909,K562,Schofield2018_TimeLapseseq
SLC52A2,SLC52A2,2.52192060936422,K562,Schofield2018_TimeLapseseq
SLC5A6,SLC5A6,6.66156399328379,K562,Schofield2018_TimeLapseseq
SLC6A6,SLC6A6,1.00113396783094,K562,Schofield2018_TimeLapseseq
SLC6A8,SLC6A8,1.93148892917505,K562,Schofield2018_TimeLapseseq
SLC7A1,SLC7A1,1.42735575923786,K562,Schofield2018_TimeLapseseq
SLC7A11,SLC7A11,0.516212151415637,K562,Schofield2018_TimeLapseseq
SLC7A5,SLC7A5,1.91224922299978,K562,Schofield2018_TimeLapseseq
SLC7A6,SLC7A6,4.24110754222306,K562,Schofield2018_TimeLapseseq
SLC7A6OS,SLC7A6OS,0.931318478471115,K562,Schofield2018_TimeLapseseq
SLC8B1,SLC8B1,1.24045529274067,K562,Schofield2018_TimeLapseseq
SLC9A1,SLC9A1,0.772132995347161,K562,Schofield2018_TimeLapseseq
SLC9A3R2,SLC9A3R2,2.66128386279108,K562,Schofield2018_TimeLapseseq
SLCO4A1,SLCO4A1,1.02301563841352,K562,Schofield2018_TimeLapseseq
SLCO5A1,SLCO5A1,17.0810928813571,K562,Schofield2018_TimeLapseseq
SLF1,SLF1,0.773088397633036,K562,Schofield2018_TimeLapseseq
SLF2,SLF2,0.838522313255532,K562,Schofield2018_TimeLapseseq
